ledger,date,clustering,exclude_contract_addresses,top_limit_type,top_limit_value,exclude_below_fees,exclude_below_usd_cent,hhi,shannon_entropy,gini,total_entities,tau=0.33,tau=0.5,tau=0.66,mpr,theil
dogecoin,2016-08-01,False,False,absolute,0,False,True,249.74323819212577,10.259574374016218,0.993484396125774,1644895,12,95,589,0.1328402009908098,7.201792059178089
dogecoin,2016-09-01,False,False,absolute,0,False,True,272.9304460922648,10.07389669076166,0.993680201242182,1657907,10,77,463,0.1409506552718588,7.338373432947652
dogecoin,2016-10-01,False,False,absolute,0,False,True,292.79885197376643,9.966925086515902,0.9937810553326524,1661887,10,70,422,0.1478275235827981,7.414918239015808
dogecoin,2016-11-01,False,False,absolute,0,False,True,328.4521271254021,9.871038946394773,0.9938071889582388,1670044,8,66,401,0.1596669395517906,7.486277716474391
dogecoin,2016-12-01,False,False,absolute,0,False,True,309.21749546858734,9.919684959962575,0.993840260528105,1673200,9,69,404,0.1537439862932595,7.454446856567584
dogecoin,2017-01-01,False,False,absolute,0,False,True,286.05483006261863,9.963518091597532,0.9938860737604271,1676520,11,67,365,0.1526041134464098,7.426046300704743
dogecoin,2017-02-01,False,False,absolute,0,False,True,281.57201475383965,9.95565102522849,0.993906928813391,1651042,11,68,352,0.1512530951433658,7.4161857228601855
dogecoin,2017-03-01,False,False,absolute,0,False,True,268.13753468139777,9.963210109349465,0.9939397099074782,1661724,12,68,335,0.1466724791355583,7.417395178868553
dogecoin,2017-04-01,False,False,absolute,0,False,True,253.9784320438904,10.06539350400466,0.9939168574974632,1675948,13,78,370,0.1423434104042646,7.355090404728165
dogecoin,2017-05-01,False,False,absolute,0,False,True,244.9646018547479,10.05245144928471,0.993791125138784,1682289,13,74,355,0.1371950314072758,7.367837544368347
dogecoin,2017-06-01,False,False,absolute,0,False,True,162.42703011207766,10.40228681740065,0.9935158794782806,1702118,18,97,456,0.1025954678296668,7.13706813706786
dogecoin,2017-07-01,False,False,absolute,0,False,True,177.71824384330765,10.38934934235683,0.9933571783516416,1727041,16,99,468,0.1097131792115177,7.160571893102716
dogecoin,2017-08-01,False,False,absolute,0,False,True,172.23447432987174,10.36422878876259,0.9933548499501051,1746341,14,92,464,0.1055898463282716,7.189097336199264
dogecoin,2017-09-01,False,False,absolute,0,False,True,175.27313538973794,10.316373641262846,0.9933805317899512,1778116,14,86,437,0.1066543695075036,7.240299631719048
dogecoin,2017-10-01,False,False,absolute,0,False,True,91.12493786257026,10.778269793437325,0.9925583080326514,1802320,21,111,559,0.0500955538373345,6.933657963172043
dogecoin,2017-11-01,False,False,absolute,0,False,True,84.34209664429436,10.875943674030486,0.9923997019765224,1833123,23,115,632,0.0458107933313345,6.882901934228526
dogecoin,2017-12-01,False,False,absolute,0,False,True,83.80189299999817,10.91227794219536,0.9924047539045258,1855956,24,121,669,0.0456384690917614,6.870095796119563
dogecoin,2018-01-01,False,False,absolute,0,False,True,84.51868833741763,10.984371724185651,0.990568357651118,1960052,21,107,707,0.0454620785508353,6.874695270674427
