ledger,date,clustering,exclude_contract_addresses,top_limit_type,top_limit_value,exclude_below_fees,exclude_below_usd_cent,hhi,shannon_entropy,gini,total_entities,tau=0.33,tau=0.5,tau=0.66,mpr,theil
bitcoin,2022-04-01,True,False,percentage,0.5,False,False,6.497139011094851,15.694489865667713,0.9806224284539916,20725562,875,4215,23211,0.0132997102096089,5.968286975274288
bitcoin,2022-05-01,True,False,percentage,0.5,False,False,6.439918178982378,15.701209863310336,0.9804489253051454,21036138,868,4180,23187,0.0132804956185163,5.978503025675076
bitcoin,2022-06-01,True,False,percentage,0.5,False,False,6.496356165803236,15.713234640534278,0.979921210130704,21071026,841,4203,23801,0.0132611300613974,5.97182519121083
bitcoin,2022-07-01,True,False,percentage,0.5,False,False,6.63434673678607,15.77793113208504,0.9789670240983998,21244499,877,4346,25854,0.0132425618112533,5.9351800698706025
bitcoin,2022-08-01,True,False,percentage,0.5,False,False,6.605141158500049,15.816047946723282,0.9783787729000027,21506865,865,4450,27510,0.0132238363191017,5.921033702180418
bitcoin,2022-09-01,True,False,percentage,0.5,False,False,6.570551423006059,15.846940743397909,0.9780460911855338,21485973,889,4546,28345,0.0132037547132538,5.898648564844095
bitcoin,2022-10-01,True,False,percentage,0.5,False,False,6.823491262293575,15.84680394285251,0.9777476758743312,21519703,878,4549,28749,0.01318497730312,5.900312018254623
bitcoin,2022-11-01,True,False,percentage,0.5,False,False,6.428051472505185,15.866956810685476,0.9776472725665146,21636552,883,4546,28905,0.0131646393475248,5.891758287241706
bitcoin,2022-12-01,True,False,percentage,0.5,False,False,6.443719093111169,15.994374437262982,0.9758026120519984,21765406,942,4936,33033,0.0130427334165144,5.809376840551616
bitcoin,2023-01-01,True,False,percentage,0.5,False,False,6.04153872902025,16.092733689249037,0.9748676977100836,21799474,1004,5303,35673,0.0130240405029555,5.742763414766438
bitcoin,2023-02-01,True,False,percentage,0.5,False,False,6.050849894634007,16.08790472396328,0.9748782985311244,21925698,992,5270,35794,0.0129002441556279,5.751884131405323
bitcoin,2023-03-01,True,False,percentage,0.5,False,False,6.0418009504599475,16.08480086841787,0.9750124341717687,22182019,974,5245,35818,0.0128825880541173,5.765658191825259
bitcoin,2023-04-01,True,False,percentage,0.5,False,False,6.0841176030996635,16.113387686953175,0.9751127305331728,22909595,997,5340,36546,0.0128632381576193,5.778117131526491
bitcoin,2023-05-01,True,False,percentage,0.5,False,False,6.30591476154699,16.101439055174367,0.9750468383788432,23108942,981,5278,36477,0.0128452789254673,5.795063116278162
bitcoin,2023-06-01,True,False,percentage,0.5,False,False,5.822227794761402,16.14654851873574,0.9752516647674426,23990040,1011,5377,37173,0.0128264041056033,5.801214720081086
bitcoin,2023-07-01,True,False,percentage,0.5,False,False,5.922253689524298,16.155319625929117,0.9752890551418104,24130197,1026,5391,37330,0.0128084677372305,5.800960352781955
bitcoin,2023-08-01,True,False,percentage,0.5,False,False,5.938935858810144,16.157208365324447,0.975178135291072,24317575,1010,5372,37573,0.0127899264416254,5.807386473599934
bitcoin,2023-09-01,True,False,percentage,0.5,False,False,5.916951315945201,16.173335817385805,0.9750804388853744,24566324,1018,5418,38136,0.0127713114140901,5.806384997288323
bitcoin,2023-10-01,True,False,percentage,0.5,False,False,5.892834698512041,16.18557467639047,0.9748663370267152,24590396,1017,5464,38480,0.0127532054172326,5.798881065860992
bitcoin,2023-11-01,True,False,percentage,0.5,False,False,5.900695266738725,16.16735345470219,0.9750650971456916,24533967,1010,5402,37711,0.012734060631656,5.809213659388125
bitcoin,2023-12-01,True,False,percentage,0.5,False,False,5.9686338586663314,16.182621831616405,0.975271485941258,25456492,1018,5434,37921,0.0127161959766845,5.835542659839473
bitcoin,2024-01-01,True,False,percentage,0.5,False,False,6.228562947550634,16.183239621457698,0.9755448748573388,26345521,1017,5440,38082,0.012697612205942,5.869441921141676
bitcoin,2024-02-01,True,False,percentage,0.5,False,False,6.297098120757901,16.135617461673668,0.9758014357924678,26243810,958,5188,36978,0.0126790999198232,5.898582960155582
bitcoin,2024-03-01,True,False,percentage,0.5,False,False,6.240630565366086,16.13466107020364,0.976097379145724,26263758,985,5176,36341,0.0126616271343456,5.90000569412146
bitcoin,2024-04-01,True,False,percentage,0.5,False,False,5.914740516701045,16.131997679469787,0.976377717830808,26321722,999,5199,35372,0.0126431267645231,5.904056379949272
bitcoin,2024-05-01,True,False,percentage,0.5,False,False,5.9355288262977846,16.13734862969915,0.9765124287450364,26929844,1002,5201,35547,0.0126286121326877,5.923187967730292
bitcoin,2024-06-01,True,False,percentage,0.5,False,False,6.1444673710440885,16.097461637445747,0.976727869581612,27070935,947,5112,35100,0.0126197198030177,5.95606105291414
