ledger,snapshot_date,entropy,hhi,max_power_ratio,total_entities,theil_index
solana,2018-06-17,2.980201742497961,1488.0,0.22,11,0.33217683748607246
solana,2018-06-25,2.590445969727884,1914.0,0.28,8,0.28388122137007965
solana,2018-06-30,2.206593627100903,2662.0,0.37,7,0.416415997788779
solana,2018-07-07,2.4671984055804277,2318.0,0.4,9,0.4870929586261533
solana,2018-07-15,2.0654682538362334,3336.0,0.53,7,0.5142366523726544
solana,2018-07-21,2.1669221929119864,2864.0,0.44,7,0.4439141405455959
solana,2018-07-29,1.9110546895836633,3634.0,0.51,9,0.8725824073554413
solana,2018-08-05,2.3023823629014255,2592.0,0.35,8,0.483551698263768
solana,2018-08-12,2.4343134082713545,2414.0,0.39,9,0.5098871017936588
solana,2018-08-21,2.9370744121356447,1540.0,0.23,11,0.3620704249317895
solana,2018-09-01,2.2759958845555857,2670.0,0.4,9,0.6196244469904761
solana,2018-09-08,1.846812052357762,3718.0,0.54,7,0.6657975819394041
solana,2018-09-17,3.0378468812941026,1498.0,0.26,12,0.37923164904616996
solana,2018-09-25,2.944881791674465,1718.0,0.31,12,0.44367013880652384
solana,2018-10-10,3.1891676694116007,1450.0,0.27,14,0.42849475122967556
solana,2018-10-24,2.493856496972285,2718.0,0.48,10,0.5739754933966045
solana,2018-11-03,2.725735503636126,2378.0,0.44,12,0.5955707704904766
solana,2018-11-10,2.3459434772116468,2948.0,0.47,11,0.7718111658161231
solana,2018-11-18,1.2722421719028139,1.2722421719028139,5896.0,5896.0,0.75
solana,2018-11-28,2.630481736392122,2330.0,0.36,13,0.7416383583669075
solana,2018-12-05,1.7836328610033434,4592.0,0.65,11,1.161575184039834
solana,2018-12-11,2.5679996898594135,2682.0,0.43,15,0.9280484563973431
solana,2018-12-16,2.027963837580715,4610.0,0.67,13,1.1592719411649364
solana,2018-12-26,2.3642694471471817,3500.0,0.57,14,1.0002706282411693
solana,2019-01-11,2.7133773379752393,2296.0,0.43,11,0.5171254211855835
solana,2019-01-18,2.4847003507584464,2850.0,0.5,10,0.5803220503295209
solana,2019-01-28,3.088047190938307,1660.0,0.32,14,0.49858612578031153
solana,2019-02-05,2.4126635946015136,2822.0,0.45,12,0.8125756815503379
solana,2019-02-13,2.8531354826778714,2000.0,0.38,12,0.5072638342142944
solana,2019-02-17,2.1554022654328797,3266.0,0.51,10,0.8085740897367261
solana,2019-02-21,2.812273877855501,2038.0,0.37,12,0.5355869403900753
solana,2019-02-25,3.2264848410377325,1464.0,0.27,14,0.40262845893055044
solana,2019-03-01,2.6733250602924157,2612.0,0.47,13,0.7119416291996028
solana,2019-03-04,2.7552669659103017,2264.0,0.4,13,0.6551438283508558
solana,2019-03-08,2.7948645451710386,1952.0,0.35,11,0.4606427932661109
solana,2019-03-13,2.9535758916750123,1810.0,0.29,13,0.517686555577175
solana,2019-03-17,2.9921322252093727,1880.0,0.33,15,0.6340621853357774
solana,2019-03-22,2.633064593113684,2358.0,0.35,13,0.739848058512567
solana,2019-03-28,2.963383634657122,1936.0,0.37,14,0.5849963183351913
solana,2019-04-06,3.421342363146832,1098.0,0.2,14,0.2675635168697313
solana,2019-04-14,3.1542387613699403,1606.0,0.31,15,0.5216984968457409
solana,2019-04-21,3.313954688151879,1202.0,0.2,13,0.2678910088656489
solana,2019-04-29,3.1060909675957062,1572.0,0.32,12,0.3319284530363236
solana,2019-05-08,2.8320763125631707,2074.0,0.39,13,0.6019036462777687
solana,2019-05-17,3.1837243457895625,1340.0,0.23,14,0.43226777565116664
solana,2019-05-27,2.885750288939285,1864.0,0.35,12,0.48465697320968704
solana,2019-06-08,2.011330677482665,2.011330677482665,3130.0,3130.0,0.4
solana,2019-06-16,2.809803944585735,2130.0,0.4,13,0.6173416753457212
solana,2019-06-26,3.4518175264354016,1242.0,0.27,16,0.37997113598367754
solana,2019-07-11,3.54945692676064,1008.0,0.17,16,0.3122926609366749
solana,2019-07-21,2.9951154880989646,1838.0,0.36,14,0.5630014735880365
solana,2019-07-31,2.7753926297234863,2592.0,0.48,14,0.7153017533755716
solana,2019-08-09,3.0537676992903457,1778.0,0.35,14,0.5223468587671242
solana,2019-08-21,2.732635062995054,2424.0,0.44,13,0.6708310680472659
solana,2019-09-01,3.4418853518650687,1220.0,0.23,17,0.4474802166003678
solana,2019-09-14,3.5777681888148276,1060.0,0.22,16,0.29266878946572145
solana,2019-09-21,3.0991598683765624,2034.0,0.41,17,0.6850394191864702
solana,2019-09-30,3.1954163198358225,1756.0,0.37,16,0.5576949094303442
solana,2019-10-10,3.5698258673732264,930.0,0.14,14,0.16464259455554514
solana,2019-10-19,3.670369791218503,1020.0,0.22,17,0.28910687166071425
solana,2019-10-26,3.335707903572546,1474.0,0.32,16,0.46045219370694485
solana,2019-11-05,3.7345966011653937,980.0,0.23,17,0.24458823942966793
solana,2019-11-11,3.3646974596967407,1438.0,0.31,16,0.4403581646137746
solana,2019-11-19,3.803501447650799,926.0,0.21,19,0.30805267447161794
solana,2019-11-30,3.5200868505563756,1086.0,0.17,17,0.3932750682669263
solana,2019-12-09,3.759625292021754,874.0,0.18,17,0.2272396729294755
solana,2019-12-18,3.675332200624213,1018.0,0.22,17,0.2856671915723628
solana,2020-01-06,3.3369923133898607,1206.0,0.24,13,0.25192254388514534
solana,2020-01-19,3.2187282647128557,1590.0,0.34,14,0.4080049079409367
solana,2020-01-29,2.9957256324380563,1838.0,0.35,13,0.4884705816059387
solana,2020-02-10,3.2803435648092307,1458.0,0.29,18,0.6166108646806859
solana,2020-02-23,3.1150961488108955,2008.0,0.41,17,0.6739932313347996
solana,2020-03-04,3.1573105833975963,1404.0,0.27,13,0.3764684284274166
solana,2020-03-12,3.246354641883835,1392.0,0.25,15,0.45784863398273823
solana,2020-03-21,3.2311194234337064,1342.0,0.25,13,0.3253080390559868
solana,2020-03-30,3.164412345235738,1212.0,0.17,10,0.10918159776480947
solana,2020-04-10,2.9266158749294453,1824.0,0.36,11,0.3693197305090472
solana,2020-04-20,3.4530059709399463,1232.0,0.27,16,0.37914736902610036
solana,2020-05-02,3.383923311923662,1270.0,0.24,17,0.48765644116525736
solana,2020-05-17,3.1343965677927743,1554.0,0.31,14,0.46645918589292756
solana,2020-05-29,3.192725732662826,1464.0,0.3,13,0.3519205175651126
solana,2020-05-26,3.1698931710415756,1690.0,0.34,15,0.5108476869185166
solana,2020-04-27,0.6639385916705983,7976.0,0.89,5,1.1492307495526846
solana,2019-04-15,1.157383532650541,6642.0,0.81,8,1.2772044091966044
solana,2018-10-09,0.22194073285321086,9414.0,0.97,3,0.9447746954394983
solana,2018-11-18,1.2722421719028139,1.2722421719028139,5896.0,5896.0,0.75
solana,2019-01-27,1.0912437511965642,5584.0,0.7,4,0.6299018316743336
solana,2019-03-31,1.1261040276735996,5594.0,0.72,3,0.3180564568689555
solana,2019-06-08,2.011330677482665,2.011330677482665,3130.0,3130.0,0.4
solana,2019-08-11,1.6654574167922993,4626.0,0.66,6,0.6373523564358224
solana,2019-11-25,2.358864120623825,2510.0,0.38,9,0.5621845628018005
solana,2020-02-12,1.6918787315976087,3968.0,0.56,7,0.773189176399094
solana,2020-03-26,1.1981927073895147,5208.0,0.66,5,0.7789140155395706
solana,2020-05-12,1.446801337364006,4728.0,0.63,6,0.7889132014038358
solana,2020-06-15,3.277664967613433,1364.0,0.23,15,0.4361459699808542
solana,2020-06-28,3.173610841412913,1286.0,0.21,11,0.1981158658785336
solana,2020-07-10,3.3943202696343215,1266.0,0.26,15,0.3552866762877063
solana,2020-07-21,3.2500944048226676,1418.0,0.28,15,0.4552564278457245
solana,2020-08-01,3.3639177620775627,1148.0,0.16,15,0.3763600886826266
solana,2020-08-04,2.7747203416170336,1988.0,0.33,12,0.5616170681538246
solana,2020-08-15,3.0488016604805668,1478.0,0.25,13,0.4516810824129519
solana,2020-08-26,3.548490944991656,1160.0,0.22,19,0.48481248540297733
solana,2020-09-04,3.4495867151557027,1170.0,0.2,18,0.4993004521889458
solana,2020-09-12,3.308242041368391,1368.0,0.23,16,0.47949007865540283
solana,2020-09-21,3.133535673277126,1480.0,0.27,14,0.4670559124992084
solana,2020-09-29,3.005548946069838,1908.0,0.38,14,0.5557695516120348
solana,2020-10-08,3.16884240940295,1496.0,0.24,14,0.44258314789881925
solana,2020-10-17,3.3157288643969536,1396.0,0.25,17,0.5349252301982381
solana,2020-10-24,3.114379219865727,1558.0,0.25,14,0.4803341541708474
solana,2020-10-30,3.2071792423083223,1342.0,0.21,14,0.41601008025886294
solana,2020-11-07,3.538905325299963,1086.0,0.21,17,0.3802310955559703
solana,2020-11-16,3.2624819458788563,1402.0,0.25,15,0.44667003868855654
solana,2020-11-26,3.2928458466299113,1384.0,0.27,16,0.4901619076297316
solana,2020-12-06,3.541186739026641,974.0,0.15,15,0.2534865971096266
solana,2020-12-16,3.1545430456697985,1586.0,0.31,14,0.4524947115542541
solana,2020-12-30,3.423592471199563,1184.0,0.24,15,0.3349967323039771
solana,2021-01-14,3.157834235247118,1510.0,0.25,16,0.5837448254025706
solana,2021-01-24,3.692670278334564,952.0,0.2,17,0.27364935189110395
solana,2021-02-01,4.186381797976855,824.0,0.18,31,0.5322084644700144
solana,2021-02-08,3.092260309017634,2020.0,0.41,16,0.6291972074867821
solana,2021-02-17,3.380677275678214,1428.0,0.3,19,0.601132057147009
solana,2021-02-24,3.5649303797522416,1094.0,0.2,18,0.41935031627840275
solana,2021-03-03,3.666958588405092,928.0,0.18,17,0.2914713372731493
solana,2021-03-11,3.4984991976821442,1082.0,0.17,16,0.3476138671751718
solana,2021-03-17,3.106246263895298,1554.0,0.3,14,0.48597148967136883
solana,2021-03-26,3.3300791688922917,1408.0,0.29,17,0.5249783570971179
solana,2021-04-03,3.245767664646655,1466.0,0.3,16,0.5227940167373141
solana,2021-04-13,3.684141786850344,1162.0,0.24,23,0.5818417235907537
solana,2021-04-21,3.2056593574109,1470.0,0.25,17,0.6112195986312446
solana,2021-04-27,2.913018225575119,1884.0,0.34,14,0.61990695963813
solana,2021-05-03,3.6080094571453514,1420.0,0.29,25,0.7179942422142804
solana,2021-05-13,3.8567327641429885,1044.0,0.2,26,0.5848130963826041
solana,2021-05-22,3.161726195689078,1768.0,0.32,20,0.8041906753095844
solana,2021-05-27,3.595659041800025,1442.0,0.33,23,0.6431732888505866
solana,2021-06-04,3.044267645321694,2254.0,0.42,22,0.9809169181337204
solana,2021-06-12,3.0561639042732662,2204.0,0.41,21,0.9261510441473345
solana,2021-06-20,3.3627265011819123,1528.0,0.32,19,0.6135745858779881
solana,2021-06-28,3.1025266031722176,2348.0,0.45,23,0.9849866483281018
solana,2021-07-04,3.3727393790958358,1896.0,0.4,23,0.7976894245453695
solana,2021-07-10,3.485364421577813,1316.0,0.3,17,0.4173428220156096
solana,2021-07-19,3.7396994797873675,1424.0,0.34,25,0.6267136743120915
solana,2021-07-28,2.970721255629798,2576.0,0.48,22,1.0318953907890211
solana,2021-08-06,3.150118068284617,1782.0,0.33,20,0.8122368160915672
solana,2021-08-14,3.167851126586391,1740.0,0.34,17,0.6374262672292123
solana,2021-08-25,3.244292994196335,1996.0,0.41,22,0.8422699115207428
solana,2021-09-04,3.280266629960181,1536.0,0.24,20,0.7220247075122176
solana,2021-09-11,3.2529510916867728,1632.0,0.28,21,0.7897485600213408
solana,2021-09-17,2.934952267136331,2282.0,0.4,19,0.910085090122873
solana,2021-09-22,3.0034656883838107,2226.0,0.38,22,1.0091986795465424
solana,2021-09-28,3.426525915462619,1464.0,0.26,22,0.7159556759398162
solana,2021-10-06,3.7142747017535886,1180.0,0.23,24,0.6035147930023129
solana,2021-10-13,3.622533668788894,1272.0,0.24,24,0.667104831343448
solana,2021-10-20,3.631873621181807,1232.0,0.26,21,0.5270994770512137
solana,2021-10-25,3.600276258476196,1668.0,0.35,29,0.8717744921867898
solana,2021-11-01,4.027481463168169,938.0,0.23,27,0.5041994450518695
solana,2021-11-15,3.949680939794013,940.0,0.18,26,0.5203863304919055
solana,2021-11-27,3.2238420820201887,2290.0,0.45,26,1.0234994882986845
solana,2021-12-03,3.849715400290864,1024.0,0.22,25,0.5504564491983863
solana,2021-12-09,3.3993395369055386,1360.0,0.24,20,0.6394896577819666
solana,2021-12-17,4.017433251052104,1018.0,0.24,29,0.5826232989319328
solana,2021-12-28,4.594946750297238,504.0,0.09,32,0.280761518008114
solana,2021-10-27,2.4455213988613265,2776.0,0.39,15,1.0129439384824677
solana,2021-12-01,2.3857002264165263,2980.0,0.42,15,1.0544088155003706
solana,2022-01-11,4.233380123590467,710.0,0.14,28,0.39784901326995975
solana,2022-01-23,4.358011815161805,690.0,0.16,32,0.44499230027339265
solana,2022-02-03,4.809275070710717,422.0,0.08,35,0.22181260568905084
solana,2022-02-15,4.761405947069012,496.0,0.1,39,0.3632065384174069
solana,2022-02-26,3.724083313343969,1160.0,0.21,25,0.6375379760534878
solana,2022-03-05,4.277082103181383,712.0,0.17,29,0.4026484291428977
solana,2022-03-13,4.223780035136185,760.0,0.18,30,0.473496159002122
solana,2022-03-15,4.144778689837284,874.0,0.18,29,0.49435416708081675
solana,2022-03-25,3.7348797680453623,1312.0,0.29,25,0.6300544439171741
solana,2022-04-04,4.342292189082416,738.0,0.18,33,0.4866599734365323
solana,2022-04-12,4.356985720834119,664.0,0.16,31,0.4139548363490359
solana,2022-04-15,4.189459105737188,734.0,0.13,28,0.4282927429622823
solana,2022-04-21,4.361896754062548,742.0,0.17,34,0.5029240876441295
solana,2022-04-27,4.131110446970545,876.0,0.18,30,0.5377298227627864
solana,2022-05-03,4.544303719992714,614.0,0.16,34,0.3764892134951424
solana,2022-05-11,4.330434690420135,866.0,0.23,34,0.5247319283524658
solana,2022-05-18,4.519687225152198,560.0,0.12,31,0.3011787473580991
solana,2022-05-24,4.492339977534688,664.0,0.17,34,0.4125077350712655
solana,2022-06-03,4.472300125232334,660.0,0.18,33,0.3965453390437991
solana,2022-06-14,4.6986885704511,516.0,0.1,38,0.38070342478896824
solana,2022-06-23,4.309180240127965,768.0,0.19,32,0.47883976883040014
solana,2022-07-01,3.9734161343851286,1028.0,0.25,28,0.5780423194347543
solana,2022-07-10,4.250401007009728,868.0,0.21,32,0.5195824285417814
solana,2022-07-17,4.5496951613021155,568.0,0.14,33,0.34289918800269503
solana,2022-07-29,4.321073648067475,726.0,0.19,30,0.4060573655123079
solana,2022-08-09,4.349577773843411,784.0,0.21,32,0.45083833223396397
solana,2022-08-17,4.116838814642572,804.0,0.18,28,0.4786292929859582
solana,2022-08-25,4.182075534727471,896.0,0.24,29,0.46850196420140167
solana,2022-09-04,4.008389329338864,900.0,0.22,25,0.4404720626503969
solana,2022-09-13,4.33878187888006,742.0,0.19,31,0.4265727780748518
solana,2022-09-24,4.061649894289971,804.0,0.16,26,0.4427753653727876
solana,2022-10-05,4.0044013360972155,1108.0,0.27,31,0.6583477085388834
solana,2022-10-16,4.0009235407863795,894.0,0.19,27,0.5226079940723368
solana,2022-10-25,3.9202948796802164,1160.0,0.27,28,0.614863167361271
solana,2022-11-10,3.7536761006664934,1286.0,0.25,28,0.7303545042629739
solana,2022-11-24,4.2993115222038645,764.0,0.18,33,0.5164519015019864
solana,2022-12-03,3.3991279859595527,1800.0,0.38,23,0.7793982360988794
solana,2022-12-11,2.615463601934819,3416.0,0.57,19,1.1315377576281613
solana,2022-12-21,4.442013601597031,616.0,0.15,31,0.35501800052923677
solana,2023-01-05,2.8002303112741203,3028.0,0.53,21,1.1035506925452696
solana,2023-01-13,3.692608920279211,1488.0,0.35,25,0.6593543628661601
solana,2023-01-23,4.463127518383932,612.0,0.13,32,0.3721316469524
solana,2023-01-31,3.868039990300472,1096.0,0.22,26,0.5769755244515908
solana,2023-02-08,4.002306410590513,1268.0,0.32,31,0.6597998002473372
solana,2023-02-15,4.5135813339601,572.0,0.13,31,0.3054110286227075
solana,2023-02-25,4.018946885940726,1034.0,0.24,29,0.5815741271764876
solana,2023-03-13,4.276000284251509,970.0,0.27,33,0.5326100203640233
solana,2023-03-24,4.008085222668922,762.0,0.13,22,0.312849481821371
solana,2023-04-01,4.078118148957883,1188.0,0.31,31,0.6072511075446461
solana,2023-04-11,4.112470841646395,782.0,0.16,26,0.40754896899929755
solana,2023-04-22,4.135826366747896,714.0,0.12,25,0.35213943947141485
solana,2023-05-02,3.43578622266695,1612.0,0.31,24,0.7965482970996435
solana,2023-05-11,4.036028152192615,852.0,0.16,26,0.4605350036686037
solana,2023-05-19,4.241250898023907,714.0,0.14,29,0.4274847279738666
solana,2023-05-28,4.06727760326792,824.0,0.17,26,0.4388745347617108
solana,2023-06-08,4.190721255629798,730.0,0.18,26,0.35330991516905336
solana,2023-06-17,3.959952708272655,1036.0,0.25,28,0.5873744552852928
solana,2023-06-30,4.1318922775366955,798.0,0.18,27,0.43182738345235727
solana,2023-07-14,3.718137445967984,1128.0,0.24,23,0.5582777283220848
solana,2023-07-29,3.544913323250127,1310.0,0.29,20,0.5385855982137793
solana,2023-08-13,4.046559344884536,846.0,0.16,27,0.4909756651291128
solana,2023-08-26,3.6888873721211057,1008.0,0.21,18,0.3334298765072339
solana,2023-09-07,4.1007379750514135,822.0,0.17,28,0.48978954455321755
solana,2023-09-19,3.608692888936352,1496.0,0.34,25,0.7175205233952431
solana,2023-10-02,4.231341322833588,816.0,0.17,32,0.532793594890836
solana,2023-10-14,4.238039254788391,734.0,0.16,29,0.42971086942752906
solana,2023-10-25,4.554624850885433,566.0,0.12,34,0.3693351507166643
solana,2023-11-11,3.907344705827536,958.0,0.19,26,0.5497315717012958
solana,2023-11-22,4.117746299034339,742.0,0.16,24,0.3238495929111432
solana,2023-12-08,4.335665166721215,666.0,0.16,29,0.36204174382169896
solana,2023-12-21,3.7250681748514913,1260.0,0.28,26,0.6760760352295894
solana,2024-01-09,3.943170571775832,914.0,0.18,24,0.4448562660545794
solana,2024-01-21,3.742860274604578,1296.0,0.31,24,0.5837007837759584
solana,2024-02-02,3.9680700259380997,830.0,0.14,24,0.42759727960452204
solana,2024-02-19,4.050792007182805,1042.0,0.21,32,0.657940843986203
solana,2024-03-02,4.026672833288876,878.0,0.21,25,0.4277989034366898
solana,2024-03-15,4.759524278745301,449.82698961937695,0.08235294117647059,34,0.22730968999724813
tezos-mirror,2016-10-25,2.322838605862827,2320.0,0.3,8,0.46937251113022294
tezos-mirror,2016-12-05,2.3680028126118544,2456.0,0.39,8,0.4380670685599086
tezos-mirror,2017-02-04,1.4016021479761414,5054.0,0.68,6,0.8202428920916293
tezos-mirror,2017-03-15,2.2002455478709773,2942.0,0.46,9,0.6721305792898795
tezos-mirror,2017-05-05,2.219729533689006,3340.0,0.54,10,0.7639858251118692
tezos-mirror,2017-08-22,2.214170266790176,3022.0,0.4,12,0.9501607720827273
tezos-mirror,2017-10-25,1.9126418353183674,3642.0,0.54,8,0.7536992461079103
tezos-mirror,2017-11-21,1.8222357727910692,4044.0,0.6,8,0.8163639534542331
tezos-mirror,2017-12-23,2.5283065951671544,2200.0,0.31,10,0.5500965049628174
tezos-mirror,2018-01-20,1.8501575604303224,3788.0,0.54,9,0.9147930807322749
tezos-mirror,2018-02-05,1.6902451753943946,5200.0,0.71,11,1.2263065950186955
tezos-mirror,2018-02-15,2.757287143319296,1994.0,0.32,12,0.5737008404020443
tezos-mirror,2018-03-10,1.6549341484926507,4772.0,0.67,7,0.7987972100152579
tezos-mirror,2018-04-02,2.658430171410513,2572.0,0.47,12,0.6422232717593107
tezos-mirror,2018-04-26,3.0754344046117343,1466.0,0.25,13,0.43322067090785854
tezos-mirror,2018-05-11,2.460295185948081,2652.0,0.45,11,0.6925486013132519
tezos-mirror,2018-05-13,1.4281306936896019,1.4281306936896019,5546.0,5546.0,0.73
tezos-mirror,2018-05-13,1.4281306936896019,1.4281306936896019,5546.0,5546.0,0.73
tezos-mirror,2018-06-03,2.738020264046153,1854.0,0.31,11,0.5000442464587824
tezos-mirror,2018-06-04,3.03146795237865,1464.0,0.23,12,0.3836531856389083
tezos-mirror,2018-06-19,2.745424773541093,1968.0,0.32,12,0.5819232085685655
tezos-mirror,2018-06-25,3.375172446458395,1280.0,0.26,16,0.4330974570735312
tezos-mirror,2018-07-01,3.118144967479806,1652.0,0.33,16,0.6112553294539714
tezos-mirror,2018-07-20,3.0336395147967417,1500.0,0.27,12,0.38214797327139793
tezos-mirror,2018-09-01,3.9413085965877,994.0,0.23,25,0.4869688834267609
tezos-mirror,2018-10-27,4.2228504811963585,686.0,0.15,26,0.33103963305401796
tezos-mirror,2018-12-01,3.652783858759281,1076.0,0.19,19,0.4125221462725672
tezos-mirror,2019-01-05,4.005686320989619,814.0,0.18,23,0.35896403632765506
tezos-mirror,2019-02-05,2.7171642128676337,2400.0,0.43,14,0.7556626163476746
tezos-mirror,2019-03-11,3.0486065717914683,1810.0,0.31,16,0.659455672366004
tezos-mirror,2019-04-02,3.584062411532936,1080.0,0.19,20,0.5114495180490578
tezos-mirror,2019-04-30,2.969340067486749,1638.0,0.26,13,0.5067596615594188
tezos-mirror,2019-04-16,3.3436476207266623,1406.0,0.28,17,0.5155734229635601
tezos-mirror,2019-06-02,3.230644090617666,1364.0,0.26,14,0.39974548681097455
tezos-mirror,2019-07-02,3.3136908688457254,1510.0,0.31,19,0.6475634961787899
tezos-mirror,2019-08-18,3.505770718975636,1080.0,0.2,16,0.34257363269220625
tezos-mirror,2019-09-13,3.803997958503936,996.0,0.23,22,0.4543119935655238
tezos-mirror,2019-08-13,3.928734538331628,886.0,0.2,21,0.3213311693103752
tezos-mirror,2019-10-10,3.9993120972789513,784.0,0.16,23,0.3633823115209619
tezos-mirror,2019-11-16,3.2600507856986862,1580.0,0.32,18,0.6306767473068854
tezos-mirror,2019-12-01,3.82791393117977,868.0,0.18,19,0.291131230343046
tezos-mirror,2020-02-01,3.8734402830394448,830.0,0.14,20,0.3108680622978833
tezos-mirror,2020-02-28,3.8807410293803932,912.0,0.17,23,0.4455695129308293
tezos-mirror,2020-02-10,3.694907374042748,1004.0,0.19,19,0.38332435041855817
tezos-mirror,2020-04-03,2.7296623185899938,2270.0,0.42,12,0.5928489097766226
tezos-mirror,2020-04-14,3.6633122329224426,1018.0,0.2,19,0.4052244334054914
tezos-mirror,2020-04-21,3.9792962249791173,820.0,0.18,22,0.3328044944012056
tezos-mirror,2020-04-16,3.7843876896642055,1116.0,0.27,22,0.46790479612180547
tezos-mirror,2020-06-10,3.9182701306514325,972.0,0.24,24,0.4621159366146563
tezos-mirror,2020-06-07,3.263535941154654,1558.0,0.32,17,0.5711026077888197
tezos-mirror,2020-07-25,2.4097846478127036,2.4097846478127036,3740.0,3740.0,0.6
tezos-mirror,2020-07-25,2.4097846478127036,2.4097846478127036,3740.0,3740.0,0.6
tezos-mirror,2020-08-24,3.5475225492277653,1164.0,0.23,18,0.4314165049261087
tezos-mirror,2020-09-28,3.322516281342115,1358.0,0.21,18,0.587378965119363
tezos-mirror,2020-10-07,2.516489475604179,2.516489475604179,2742.0,2742.0,0.48
tezos-mirror,2020-04-15,2.886616416997531,1818.0,0.28,14,0.6382072988153685
tezos-mirror,2020-06-01,2.3997522219282317,2328.0,0.36,8,0.41606005500781773
tezos-mirror,2020-09-22,3.419796020175226,1532.0,0.34,18,0.5199497884215838
tezos-mirror,2020-10-01,3.8462939755176397,946.0,0.18,23,0.4694463911943938
tezos-mirror,2020-05-12,2.359266202172643,2790.0,0.41,12,0.8495879335616627
tezos-mirror,2020-07-17,2.905355987182737,1588.0,0.25,10,0.2887457819553748
tezos-mirror,2020-10-07,2.516489475604179,2.516489475604179,2742.0,2742.0,0.48
tezos-mirror,2020-10-28,3.165395016027304,1276.0,0.21,12,0.29082201907017124
tezos-mirror,2020-10-03,2.807434133324754,1924.0,0.35,12,0.5389415956661935
tezos-mirror,2020-12-03,3.3686540353728796,1240.0,0.23,15,0.3730771542016159
tezos-mirror,2020-10-26,3.407933831171915,1750.0,0.38,22,0.7288427267466503
tezos-mirror,2020-11-28,3.7352813341789672,1074.0,0.25,21,0.45542271233908044
tezos-mirror,2020-12-14,3.2480126974344525,1626.0,0.3,20,0.7443814299043974
tezos-mirror,2021-01-20,3.4713311950380166,1308.0,0.25,19,0.5382955485360531
tezos-mirror,2021-01-05,4.007331059394526,830.0,0.19,24,0.4003836049583303
tezos-mirror,2020-12-17,3.6847476208066263,1194.0,0.27,22,0.5369700289212355
tezos-mirror,2021-01-18,3.738552526637505,924.0,0.17,19,0.35307183595239383
tezos-mirror,2021-02-17,4.2202191533562,630.0,0.11,24,0.2528208228540166
tezos-mirror,2020-12-28,3.534779795493582,1076.0,0.16,18,0.44024910874952755
tezos-mirror,2021-02-28,3.595301606174723,1370.0,0.3,22,0.5989692817756634
tezos-mirror,2021-04-02,3.6844826914936597,1018.0,0.17,21,0.49063364829267303
tezos-mirror,2021-03-26,3.9172440363237464,862.0,0.16,22,0.37581579401524956
tezos-mirror,2021-04-10,4.105860508767157,780.0,0.17,24,0.3320881949235676
tezos-mirror,2021-04-09,4.104889451733241,834.0,0.2,27,0.45054431602517364
tezos-mirror,2021-04-22,2.8036317484268287,2022.0,0.36,14,0.6957278878648522
tezos-mirror,2021-04-20,3.351418396431341,1474.0,0.31,18,0.5673455455330472
tezos-mirror,2021-05-11,3.386421777450456,1224.0,0.19,17,0.4859246368296337
tezos-mirror,2021-05-16,3.352961683790802,1352.0,0.28,16,0.44849278459465974
tezos-mirror,2021-05-10,3.3360089559135067,1308.0,0.22,16,0.46024352012560626
tezos-mirror,2021-05-29,3.572047326581797,1244.0,0.24,20,0.5197777403071275
tezos-mirror,2021-06-06,3.493100921830439,1332.0,0.29,20,0.5744992181758757
tezos-mirror,2021-06-22,3.136573298515107,1430.0,0.22,14,0.46495039112990383
tezos-mirror,2021-06-19,3.9045337857623035,940.0,0.23,22,0.3846258683561246
tezos-mirror,2021-06-25,3.3346334565272113,1258.0,0.19,17,0.5218215654635143
tezos-mirror,2021-06-29,3.427851851288762,1578.0,0.33,22,0.7150366072603217
tezos-mirror,2021-07-09,3.5054420689674926,1326.0,0.28,19,0.514651692445401
tezos-mirror,2021-07-20,3.5774729335744544,1130.0,0.21,20,0.5160169961173409
tezos-mirror,2021-07-23,3.9765447831718737,790.0,0.16,22,0.3347116485323717
tezos-mirror,2021-08-02,3.361644344443872,1338.0,0.22,17,0.5030990446596599
tezos-mirror,2021-08-07,3.8355908862580588,1092.0,0.26,24,0.5194248217567495
tezos-mirror,2021-08-11,3.891993893189487,3.891993893189487,1056.0,1056.0,0.26
tezos-mirror,2021-08-11,3.891993893189487,3.891993893189487,1056.0,1056.0,0.26
tezos-mirror,2021-08-31,3.6385526538087514,1016.0,0.19,18,0.36831924458972165
tezos-mirror,2021-09-06,3.504942027983596,1296.0,0.22,22,0.6616017686354292
tezos-mirror,2021-09-07,3.5872432678046606,1234.0,0.25,22,0.6045548962968694
tezos-mirror,2021-09-11,3.567920023093954,1272.0,0.25,20,0.5226385690830415
tezos-mirror,2021-09-05,3.4132132732237617,1352.0,0.25,19,0.578579822181607
tezos-mirror,2021-09-26,3.3764636867693274,1318.0,0.24,16,0.43220243749258314
tezos-mirror,2021-09-14,3.441610829166327,1218.0,0.26,16,0.38704587941856555
tezos-mirror,2021-09-12,3.487310153310308,1168.0,0.21,19,0.5272197786613294
tezos-mirror,2021-10-21,3.4297459985029395,3.4297459985029395,1314.0,1314.0,0.23
tezos-mirror,2021-09-24,2.995442534205649,1592.0,0.3,12,0.4086241026740168
tezos-mirror,2021-10-12,3.058684671396733,1666.0,0.28,16,0.6524700660392132
tezos-mirror,2021-10-21,3.4297459985029395,3.4297459985029395,1314.0,1314.0,0.23
tezos-mirror,2021-11-02,3.292251851557471,1732.0,0.31,21,0.7625073491231029
