ledger,date,clustering,entropy=1,entropy_percentage=1,gini,hhi,nakamoto_coefficient,theil_index,concentration_ratio=1,concentration_ratio=3,tau_index=0.33,tau_index=0.66,total_entities
bitcoin,2024-07-12,True,2.9421504204671867,0.6120102360172552,0.8855629208205021,1882.8491043035797,2,1.8924823639942387,0.3059006211180124,0.6838952972493345,2,3,28
bitcoin,2024-08-11,True,2.986120338297521,0.5919680872749282,0.8790700902151284,1831.3756141600463,2,1.8422021121245096,0.28845708998380754,0.6773074253990284,2,3,33
bitcoin,2024-09-10,True,2.9339642339759653,0.6039472441161576,0.9122593696913306,1898.1207106539166,2,2.1559857053822675,0.3079785996743429,0.6899278902070249,2,3,29
bitcoin,2024-10-10,True,2.952742940035315,0.5441575510071883,0.9213515414371117,1897.3040808329333,2,2.284047896482574,0.29977728285077954,0.6959910913140311,2,3,43
bitcoin,2024-11-09,True,3.0385527731406654,0.5501074845025788,0.9246866225566839,1784.1351467044574,2,2.3126763201115477,0.304445442299057,0.6636731028289178,2,3,46
bitcoin,2024-12-09,True,3.00654640510775,0.5771327995648081,0.9280582922824302,1806.8853116425853,2,2.3468376349202362,0.31964609800362975,0.662431941923775,2,3,37
bitcoin,2025-01-08,True,2.992702557742789,0.5549937667060766,0.9264946132416012,1905.3933191147305,2,2.3444572676426443,0.3485793485793486,0.6634326634326634,1,3,42
bitcoin,2025-02-07,True,3.0944550882842456,0.5634628301241958,0.9271004219931697,1716.2620865976726,3,2.3437235499185447,0.3071625344352617,0.6430211202938476,2,4,45
bitcoin,2025-03-09,True,3.0776398783654377,0.5604009838541189,0.9382758590416659,1772.4391516332316,2,2.511133494673516,0.32344213649851633,0.6498516320474778,2,4,45
bitcoin,2025-04-08,True,3.157234556522041,0.5345002595560666,0.9364917064303567,1718.181213178866,3,2.5120521345727225,0.31356509884117245,0.6491706430356737,2,4,60
bitcoin,2025-05-08,True,3.231331950573451,0.5641370155549531,0.9365481668773704,1589.6581224489803,3,2.487599187719085,0.29645714285714286,0.6043428571428572,2,4,53
bitcoin,2025-06-07,True,3.129798471075901,0.5634617709158825,0.9493831669145876,1695.7948067190512,2,2.705786337254062,0.31248541423570597,0.6289381563593932,2,4,47
bitcoin,2025-07-07,True,3.2791469793445986,0.5297641230623052,0.9439645773164986,1546.055863190702,3,2.647049442453745,0.28985176738882557,0.5949828962371722,2,4,73
bitcoin,2025-08-06,True,3.2576294685090983,0.549278999067552,0.9428072123632377,1544.1416418125636,3,2.6017957229556012,0.2876492194674013,0.588613406795225,2,4,61
bitcoin,2025-09-05,True,3.287553637548639,0.6058594237776233,0.9094088956238832,1505.1081683660339,3,2.115690619866006,0.2846458424989001,0.5761108666959964,2,4,43
bitcoin,2025-10-05,True,3.247895119514993,0.6830645557938443,0.8465108134138867,1561.6733037575614,3,1.598878256863834,0.29149519890260633,0.5923639689071788,2,4,27
bitcoin,2025-11-04,True,3.24496748554439,0.6750006059788711,0.7625442239655438,1535.875315621813,3,1.1519573180483662,0.2884171665897554,0.5809875403784033,2,4,28
bitcoin,2025-12-04,True,3.2253006759752014,0.6783127202289626,0.7751912204855338,1498.343418337814,3,1.198379134474849,0.26593252108716026,0.5798969072164949,2,4,27
bitcoin,2026-01-03,True,3.200533288666376,0.6891973303810764,0.7784236153377967,1568.1325649697403,3,1.2155465791577975,0.3002358490566038,0.5849056603773585,2,4,25
bitcoin,2026-02-02,True,3.2214666844087563,0.6853543237616005,0.7805513507219376,1552.1077818096935,3,1.2327853532340012,0.29832324173265024,0.5724266418258035,2,4,26
bitcoin,2026-03-04,True,3.171486737978794,0.6669951153493683,0.788311978545888,1631.876872546777,3,1.2674288121864674,0.31871275327771154,0.5933253873659118,2,4,27
bitcoin,2026-04-03,True,3.1547823908833355,0.6711675034800731,0.7846861508051511,1638.107073440478,3,1.2472586849641993,0.3130615065653075,0.6030868463487675,2,4,26
bitcoin,2026-05-03,True,3.145095076439375,0.6859587348739912,0.7712861957164077,1599.5581472131798,3,1.187282045159556,0.30453913849004166,0.5803612783696156,2,4,24
bitcoin,2026-06-02,True,3.175215963293913,0.701928257894716,0.7313458755426917,1501.3744584135866,3,1.0179838322420935,0.27206946454413894,0.5805595754944525,2,4,23
bitcoin,2026-07-02,True,3.122563999622292,0.7639369753064498,0.7163360067539046,1518.050711659912,3,0.9710977834729716,0.2621359223300971,0.587378640776699,2,4,17
