ledger,date,no_clustering,exclude_contract_addresses,top_limit_type,top_limit_value,exclude_below_fees,exclude_below_usd_cent,hhi,shannon_entropy,gini,total_entities,tau=0.33,tau=0.5,tau=0.66,mpr,theil
bitcoin,2019-03-01,True,False,percentage,0,False,False,5.320235867063989,15.578025897107558,0.9887160789997416,23177459,795,4459,25578,0.0074018552780975,6.159259870657998
bitcoin,2019-04-01,True,False,percentage,0,False,False,5.402512792106073,15.57098261559974,0.9887837475498016,23834855,783,4382,25349,0.007264458771946,6.192116460256184
bitcoin,2019-05-01,True,False,percentage,0,False,False,5.073545091816044,15.582007559813682,0.988958248114749,24469296,788,4305,25137,0.0071177020085099,6.210748151619727
bitcoin,2019-06-01,True,False,percentage,0,False,False,4.827826060780169,15.60338047107123,0.9889619839781209,25420691,781,4320,25552,0.0068120715124713,6.234080641085418
bitcoin,2019-07-01,True,False,percentage,0,False,False,5.175967402243245,15.579927851223822,0.9890761495330374,26008134,761,4224,25125,0.0084877151298324,6.273190367298762
bitcoin,2019-08-01,True,False,percentage,0,False,False,5.206417588608278,15.655154048110584,0.9889768991671636,26690682,820,4408,26444,0.008459363412157,6.246948468935648
bitcoin,2019-09-01,True,False,percentage,0,False,False,5.2719467614461335,15.716411660024104,0.9888671316446348,26950117,860,4669,28679,0.0091146913921095,6.214159320962606
bitcoin,2019-10-01,True,False,percentage,0,False,False,5.346017805236343,15.707122337296289,0.9887880540926494,27252115,876,4527,27417,0.0088404987290971,6.231747387654598
bitcoin,2019-11-01,True,False,percentage,0,False,False,5.3348208790939475,15.705979946499149,0.9890048527468104,27912385,857,4549,27487,0.009978499134927,6.256483557449127
bitcoin,2019-12-01,True,False,percentage,0,False,False,6.156530158722596,15.64251944647383,0.989201293031008,28356216,816,4360,25911,0.0141348272171056,6.31625811586816
bitcoin,2020-01-01,True,False,percentage,0,False,False,6.285328474945874,15.649607385540577,0.9891078394384102,28514694,811,4384,26381,0.0140899777715753,6.3169223558490275
bitcoin,2020-02-01,True,False,percentage,0,False,False,6.259779799416108,15.661518123786982,0.9892098186416798,28953425,819,4423,26666,0.014044119340839,6.3239390095289405
bitcoin,2020-03-01,True,False,percentage,0,False,False,6.398929606228853,15.68420892437572,0.9892281029572976,29440680,839,4465,27183,0.0140041495150335,6.324901731287878
bitcoin,2020-04-01,True,False,percentage,0,False,False,6.3599404941568025,15.675142181648605,0.9889661082359524,29969698,793,4343,27259,0.0139634430306685,6.3490014975371105
bitcoin,2020-05-01,True,False,percentage,0,False,False,5.8696403842672105,15.736475044988085,0.9886938947470816,30430717,817,4490,28458,0.0139205262719543,6.321752740166565
bitcoin,2020-06-01,True,False,percentage,0,False,False,5.663541246612695,15.739515425810536,0.988568871181094,30116207,815,4437,28215,0.0138928890695327,6.309259054311209
bitcoin,2020-07-01,True,False,percentage,0,False,False,5.522339031924509,15.763780765221425,0.988514406827362,30391566,829,4466,28553,0.0138714445953355,6.301541027587796
bitcoin,2020-08-01,True,False,percentage,0,False,False,5.568611170354705,15.74881795568731,0.9886629243355918,31014830,826,4374,27831,0.0138498785726987,6.332216741084832
bitcoin,2020-09-01,True,False,percentage,0,False,False,5.370103252091583,15.759316992313773,0.988714065692718,31308031,840,4354,27797,0.0133957089197201,6.334349712780918
bitcoin,2020-10-01,True,False,percentage,0,False,False,5.0551639192480495,15.749483944994116,0.98888377376614,31794661,827,4290,27081,0.0122943903287305,6.3566006809462605
bitcoin,2020-11-01,True,False,percentage,0,False,False,4.417807630545983,15.814675769595484,0.9888821411212204,33004584,882,4402,28225,0.0101183993830162,6.348756508901443
bitcoin,2020-12-01,True,False,percentage,0,False,False,3.939809824836666,15.825427489840845,0.9891958087221429,32959537,925,4393,27676,0.0076218420778097,6.339939328546442
bitcoin,2021-01-01,True,False,percentage,0,False,False,3.966065191339462,15.833832939002711,0.9893144941036686,33338185,971,4350,27183,0.0076114174508836,6.3470373346354405
bitcoin,2021-02-01,True,False,percentage,0,False,False,4.1850062088562945,15.811634576177232,0.989466352711824,34243899,979,4330,25862,0.0075995852592214,6.389229048375504
bitcoin,2021-03-01,True,False,percentage,0,False,False,4.471695343534698,15.777918590219532,0.989823380752666,36162654,963,4293,24550,0.0075892049918937,6.467117700172263
bitcoin,2021-04-01,True,False,percentage,0,False,False,4.826624512306125,15.765018700564584,0.9899584649544884,37413495,949,4361,24365,0.007688795997009,6.510063762177853
bitcoin,2021-05-01,True,False,percentage,0,False,False,5.309039540095561,15.731345564811294,0.9901313583724312,38891437,928,4264,23748,0.0100267711590321,6.572146831385467
bitcoin,2021-06-01,True,False,percentage,0,False,False,6.67936018863641,15.662892326489375,0.9901387470805656,37920695,878,4146,22710,0.0156742766154087,6.594317908333626
bitcoin,2021-07-01,True,False,percentage,0,False,False,7.045209427600274,15.623162590683574,0.9903323858571615,38499230,845,4060,22187,0.0159759240995072,6.636997697780256
bitcoin,2021-08-01,True,False,percentage,0,False,False,6.695718512318448,15.654519781570244,0.99026041630007,38253309,860,4075,22500,0.015350604025522,6.608854375511998
bitcoin,2021-09-01,True,False,percentage,0,False,False,6.796912642739425,15.658639531100365,0.990195731101059,38565708,860,4098,22714,0.015325896237362,6.6141322031947265
bitcoin,2021-10-01,True,False,percentage,0,False,False,6.635994019445339,15.680963224055276,0.990130526127346,38533876,883,4143,22789,0.0153031120147238,6.5978328615790485
bitcoin,2021-11-01,True,False,percentage,0,False,False,6.571128883806265,15.680374952720744,0.9901990111246336,38633164,878,4184,22615,0.0152793762013425,6.600813948156509
bitcoin,2021-12-01,True,False,percentage,0,False,False,6.380247135286345,15.719745939464811,0.9901131655230836,39514506,898,4273,23445,0.015257252137938,6.596080826799082
bitcoin,2022-01-01,True,False,percentage,0,False,False,6.253062090665888,15.69249238923237,0.9902307295641748,39865199,868,4205,23028,0.0140367456972685,6.6238074400304265
bitcoin,2022-02-01,True,False,percentage,0,False,False,6.424654969860896,15.65162289363253,0.9903084342799536,40496810,821,4055,22542,0.0133350911206425,6.667855485264387
bitcoin,2022-03-01,True,False,percentage,0,False,False,6.587699581699041,15.662107765492571,0.990179950675098,40634934,854,4136,22510,0.0133171013042622,6.663992858794806
bitcoin,2022-04-01,True,False,percentage,0,False,False,6.494698794500767,15.698550318092922,0.9900869139712896,41451124,875,4219,23250,0.0132972124608822,6.658619664568062
bitcoin,2022-05-01,True,False,percentage,0,False,False,6.437419794585698,15.705395898920605,0.9899930135705278,42072276,869,4183,23227,0.0132779193261314,6.66874866798388
bitcoin,2022-06-01,True,False,percentage,0,False,False,6.49371379731476,15.717606235961291,0.989718109694084,42142052,841,4206,23845,0.0132584328892077,6.661942211639836
bitcoin,2022-07-01,True,False,percentage,0,False,False,6.631550288470433,15.782437523488122,0.9892325226505828,42488999,878,4350,25906,0.0132397706343031,6.625203681065476
bitcoin,2022-08-01,True,False,percentage,0,False,False,6.602284127815717,15.820658659282058,0.9889320176029938,43013730,866,4454,27565,0.0132209761059734,6.61098498081826
bitcoin,2022-09-01,True,False,percentage,0,False,False,6.567727091451965,15.851518178538884,0.9887672593200184,42971946,890,4551,28400,0.0132009166696498,6.5886229086757595
bitcoin,2022-10-01,True,False,percentage,0,False,False,6.820506760298883,15.85145439855854,0.988613892938198,43039407,879,4553,28804,0.0131820935789676,6.590235771370843
bitcoin,2022-11-01,True,False,percentage,0,False,False,6.425218109069274,15.871637978941548,0.988561700785282,43273105,883,4550,28962,0.0131617377247843,6.581660752469788
bitcoin,2022-12-01,True,False,percentage,0,False,False,6.440796369645562,15.999150032462213,0.987632646065696,43530812,943,4941,33091,0.013039775196606,6.499213831326616
bitcoin,2023-01-01,True,False,percentage,0,False,False,6.038802463607523,16.097480609990853,0.9871657419381704,43598949,1005,5309,35731,0.0130210908801649,6.432620302287914
bitcoin,2023-02-01,True,False,percentage,0,False,False,6.048164567303523,16.092566789990734,0.9871762999939112,43851397,993,5276,35851,0.0128973813772686,6.4417998346865115
bitcoin,2023-03-01,True,False,percentage,0,False,False,6.0391910938200555,16.08935588345037,0.9872497795311068,44364039,974,5250,35873,0.0128798053899642,6.455648098221546
bitcoin,2023-04-01,True,False,percentage,0,False,False,6.081384905046374,16.118118168432805,0.9872892545322454,45819190,998,5346,36604,0.0128603491139037,6.467985391649651
bitcoin,2023-05-01,True,False,percentage,0,False,False,6.303154563542174,16.106063394679957,0.9872630431743726,46217884,982,5284,36533,0.012842467385332,6.485004948799654
bitcoin,2023-06-01,True,False,percentage,0,False,False,5.819508066617927,16.151462196878967,0.9873480528667634,47980081,1012,5384,37233,0.0128234080289347,6.490956020730391
bitcoin,2023-07-01,True,False,percentage,0,False,False,5.919609667191502,16.160033522165072,0.9873786608956971,48260395,1027,5397,37388,0.0128056082739479,6.490840129604133
bitcoin,2023-08-01,True,False,percentage,0,False,False,5.936294363297984,16.161907223424148,0.9873243032797429,48635150,1011,5377,37631,0.0127870818603841,6.497276653054585
bitcoin,2023-09-01,True,False,percentage,0,False,False,5.914371319757409,16.17794800319817,0.9872807437979124,49132648,1019,5424,38193,0.0127685268034763,6.496335254278814
bitcoin,2023-10-01,True,False,percentage,0,False,False,5.890254255949357,16.19020375167129,0.9871724675766904,49180792,1018,5470,38537,0.0127504128898753,6.4888196159343945
bitcoin,2023-11-01,True,False,percentage,0,False,False,5.898184901368129,16.171863232757826,0.9872792339535652,49067934,1011,5408,37766,0.0127313516428681,6.499234898516756
cardano,2018-01-01,True,False,percentage,0,False,False,1.4936147611520247,15.129468915645743,0.8185334944340954,196336,2929,7863,16494,0.0020261169422596,1.7006340339660355
cardano,2018-02-01,True,False,percentage,0,False,False,1.267746097208993,15.612953275004026,0.8331434910975402,319865,3658,10134,22683,0.0017782418245224,1.8535797679810797
cardano,2018-03-01,True,False,percentage,0,False,False,1.4626969558399172,15.454148652713831,0.8775533549527926,383454,3356,6927,15523,0.0085598022150149,2.1449753781658054
cardano,2018-04-01,True,False,percentage,0,False,False,2.018691784897612,15.75180256410905,0.8813177859936359,455940,4569,9843,20054,0.0122814488647631,2.1117989648434503
cardano,2018-05-01,True,False,percentage,0,False,False,2.10159609213063,15.894819816058211,0.8852768835698226,527518,4863,10721,22443,0.0127646938164586,2.158488725962765
cardano,2018-06-01,True,False,percentage,0,False,False,2.127636013287608,15.954968952149112,0.8904136281587075,581766,4966,11035,23370,0.0129147609198788,2.214681838905602
cardano,2018-07-01,True,False,percentage,0,False,False,2.442374443733948,15.864645004004451,0.9026075366498276,619113,4811,10090,20753,0.0141971428726785,2.3395091324024753
cardano,2018-08-01,True,False,percentage,0,False,False,2.950114584845963,15.890664445969168,0.907802963359185,656869,5270,10700,21019,0.0160129355898525,2.380670628467394
cardano,2018-09-01,True,False,percentage,0,False,False,3.028897376093699,15.938854369030777,0.9092433694955308,689024,5433,11137,21996,0.0162924921384633,2.3950594152307354
cardano,2018-10-01,True,False,percentage,0,False,False,3.0987178355768745,15.97135337602122,0.9111457254246734,725817,5493,11298,22467,0.0165205972213574,2.4245546336034516
cardano,2018-11-01,True,False,percentage,0,False,False,3.091348975536865,15.998975940297486,0.9131698075454632,758032,5565,11494,22986,0.0165133802769108,2.4488358152350536
cardano,2018-12-01,True,False,percentage,0,False,False,3.0661928105309095,16.01564702354911,0.9149627661980472,788339,5582,11609,23400,0.016405680374296,2.476482900157168
cardano,2019-01-01,True,False,percentage,0,False,False,2.8763888728817104,16.02467144991596,0.918409398760726,827531,5624,11590,23202,0.0158070344133634,2.5187460128610017
