ledger,date,no_clustering,exclude_contract_addresses,top_limit_type,top_limit_value,exclude_below_fees,exclude_below_usd_cent,hhi,shannon_entropy,gini,total_entities,tau=0.33,tau=0.5,tau=0.66,mpr,theil
dogecoin,2019-03-01,True,False,percentage,0.5,False,False,189.1693630806387,9.884467337036767,0.984482246396136,1344831,8,32,237,0.078122628859143,7.260388246528137
dogecoin,2019-04-01,True,False,percentage,0.5,False,False,177.22699149495773,9.993799886356747,0.9848935052150196,1376390,9,39,261,0.0787440508008103,7.207800473271066
dogecoin,2019-05-01,True,False,percentage,0.5,False,False,165.06984079318303,10.12111075779431,0.9849057337391418,1301102,9,46,310,0.0740732962714703,7.063302769790472
dogecoin,2019-06-01,True,False,percentage,0.5,False,False,141.69639960643954,10.431994125369634,0.984090490344525,1308254,12,65,422,0.0731429598232557,6.853296666122835
dogecoin,2019-07-01,True,False,percentage,0.5,False,False,135.25378062934882,10.483726856989588,0.9850078334005016,1402806,13,67,420,0.075934284777961,6.887219361661987
dogecoin,2019-08-01,True,False,percentage,0.5,False,False,124.84937728358383,10.492466793898108,0.9855563812168444,1492312,15,63,392,0.0705319569359575,6.943013377907452
dogecoin,2019-09-01,True,False,percentage,0.5,False,False,146.60166232507007,10.39186734735436,0.9858010580923418,1521535,13,58,377,0.0849735131837349,7.032136699061393
dogecoin,2019-10-01,True,False,percentage,0.5,False,False,151.74075277617447,10.332683593072687,0.985467759616735,1485929,13,52,363,0.0868418743896312,7.049480223690046
dogecoin,2019-11-01,True,False,percentage,0.5,False,False,157.3956027241177,10.223253730110091,0.9858032497077,1511437,11,47,325,0.086534423128128,7.142351912592004
dogecoin,2019-12-01,True,False,percentage,0.5,False,False,156.5382160069699,10.220726865225524,0.9861623458563494,1516646,11,50,318,0.0862524443899808,7.147543865829072
dogecoin,2020-01-01,True,False,percentage,0.5,False,False,165.6007228089863,10.19993250798119,0.9860960650984616,1540515,11,48,317,0.0918541479237927,7.177572874295045
dogecoin,2020-02-01,True,False,percentage,0.5,False,False,169.58497249713432,10.189762148187704,0.986087831668415,1539464,11,48,319,0.0942758864612647,7.183939958303727
dogecoin,2020-03-01,True,False,percentage,0.5,False,False,166.25283150678294,10.196068812909257,0.9855757152395274,1449125,11,50,315,0.092041816273499,7.119094133543171
dogecoin,2020-04-01,True,False,percentage,0.5,False,False,201.01390079901665,10.05049791968766,0.985858782375388,1440747,10,44,277,0.1118144999797966,7.214197990813441
dogecoin,2020-05-01,True,False,percentage,0.5,False,False,215.8414824759982,10.002273232029458,0.9854946423966822,1478129,10,41,259,0.1188932588209834,7.27324016686141
dogecoin,2020-06-01,True,False,percentage,0.5,False,False,224.04163612237937,9.996284035665326,0.9853269000889204,1483512,10,42,260,0.122709495832179,7.281026712323239
dogecoin,2020-07-01,True,False,percentage,0.5,False,False,222.45060124040057,10.07810955556479,0.9853127615736492,1515790,10,46,303,0.1222897117460134,7.245834089476614
dogecoin,2020-08-01,True,False,percentage,0.5,False,False,293.6663246641837,9.66391011400248,0.9860384279192436,1386081,7,31,204,0.1458680818464335,7.4434788498788444
dogecoin,2020-09-01,True,False,percentage,0.5,False,False,311.1573137646449,9.681376729052564,0.9859920979782938,1419551,7,33,217,0.1534102260679244,7.455232198770283
dogecoin,2020-10-01,True,False,percentage,0.5,False,False,314.9187508518758,9.754449694365782,0.9853055678775596,1465819,7,35,246,0.1542568802781498,7.436655385019623
dogecoin,2020-11-01,True,False,percentage,0.5,False,False,312.0424189912167,9.839469976591175,0.98570530141855,1481227,7,40,297,0.1540790526768091,7.388180483782208
dogecoin,2020-12-01,True,False,percentage,0.5,False,False,367.2317468673572,9.585620496469652,0.9854777590709682,1505123,5,29,225,0.1655474542898517,7.580139359336608
dogecoin,2021-01-01,True,False,percentage,0.5,False,False,422.4551665921666,9.324663566027304,0.9865207858039532,1512943,5,22,177,0.1823016592473458,7.766203058158489
dogecoin,2021-02-01,True,False,percentage,0.5,False,False,680.3345069020089,8.691337870465283,0.987277431287669,1534817,3,16,94,0.2441633193467332,8.219545373440965
dogecoin,2021-03-01,True,False,percentage,0.5,False,False,893.4895755949412,8.453194174090488,0.987103085657046,1638575,2,15,83,0.2908367404908051,8.45002981114723
dogecoin,2021-04-01,True,False,percentage,0.5,False,False,879.0913897369155,8.632374211703006,0.9861632529167966,1741994,3,21,92,0.2898780392892313,8.387035145697329
dogecoin,2021-05-01,True,False,percentage,0.5,False,False,874.2059437025514,8.628640921840669,0.9851878650167822,1844649,3,18,94,0.2881710706145325,8.446881446413672
dogecoin,2021-06-01,True,False,percentage,0.5,False,False,875.820939156153,8.594616487636973,0.9836203588255378,1972769,3,17,85,0.287238593445606,8.537614511213722
dogecoin,2021-07-01,True,False,percentage,0.5,False,False,871.0943789382899,8.619249491480096,0.9835548853525496,2051352,3,17,100,0.2863338617616,8.55960116230024
dogecoin,2021-08-01,True,False,percentage,0.5,False,False,863.5567089785518,8.714793650423454,0.9833625988320668,2085242,3,18,120,0.2853983602365489,8.509760825720614
dogecoin,2021-09-01,True,False,percentage,0.5,False,False,861.1858324297905,8.758822218074556,0.9827004705968786,2107702,3,20,127,0.2844673965205582,8.489955886943017
dogecoin,2021-10-01,True,False,percentage,0.5,False,False,862.1052844360737,8.705429669041417,0.9824948425397952,2145862,3,17,120,0.2835769074175667,8.544907863693863
dogecoin,2021-11-01,True,False,percentage,0.5,False,False,629.3822396032002,9.216749446977277,0.9817724875041006,2224296,4,28,168,0.2408824495286529,8.226387125937643
dogecoin,2021-12-01,True,False,percentage,0.5,False,False,622.4695440714075,9.21150850438715,0.9814303710596164,2260536,4,25,171,0.2378378692888016,8.246181362716024
dogecoin,2022-01-01,True,False,percentage,0.5,False,False,622.122623103979,9.202047768140664,0.9808897569587858,2328775,4,24,157,0.2370672130193628,8.282479470357476
dogecoin,2022-02-01,True,False,percentage,0.5,False,False,617.0419177314611,9.117088048126073,0.981524834138356,2392903,4,21,142,0.234771521027433,8.368533955711454
